Aircraft Type,"Fuel Consumption, SAR (kg/km/seat)",Master Emission Calculator (kg/km/seat),Travel Cost by Airplane (AUD),Empty Weight (kg) (normalized),Maximum Takeoff Weight (kg) (normalized),Maximum Landing Weight (kg) (normalized),Cargo Capacity (kg) (normalized),Cargo Capacity (cu ft)
Airbus A320,0.01834,0.02174,7.7945,2902.538245,3532.44046,2964.698982,673.1481668,148.2705213
Airbus A320,0.01834,0.02174,7.7945,432.2406466,1307.867756,1210.366974,607.202257,133.7449905
Airbus A320,0.01834,0.02174,7.7945,704.0457399,2291.325583,1601.836121,379.3491947,83.55709134
Airbus A320,0.01834,0.02174,7.7945,1737.040611,2770.332062,2760.95311,541.2067508,119.2085354
Airbus A320,0.01834,0.02174,7.7945,635.3402734,1767.094362,1355.012292,40.65666112,8.9552117
Airbus A320,0.01834,0.02174,7.7945,130.5652899,378.8607771,161.8082639,169.0810343,37.24251857
Airbus A320,0.01834,0.02174,7.7945,122.198881,359.6087272,259.941551,209.5065704,46.14682167
Airbus A320,0.01834,0.02174,7.7945,616.9780899,2909.536202,969.4084728,105.311359,23.19633458
Airbus A320,0.01834,0.02174,7.7945,351.3855383,1102.343029,940.4990968,205.3873094,45.23949546
Airbus A320,0.01834,0.02174,7.7945,292.6554004,513.1962098,451.8679762,5.32387877,1.172660522
Airbus A320,0.01834,0.02174,7.7945,129.0486126,621.431494,362.7913218,173.9362912,38.31195841
Airbus A320,0.01834,0.02174,7.7945,784.4482772,2238.475334,1104.761885,82.78102772,18.23370655
Airbus A320,0.01834,0.02174,7.7945,24.52674562,120.3853752,65.81590546,102.2025257,22.51156954
Airbus A320,0.01834,0.02174,7.7945,1264.930204,3084.653383,2520.52529,190.6699434,41.99778489
Airbus A320,0.01834,0.02174,7.7945,1002.03199,4339.658036,2696.753716,271.9376098,59.89815194
Airbus A320,0.01834,0.02174,7.7945,577.6317067,2088.343236,1111.366316,168.5772875,37.13156112
Airbus A320,0.01834,0.02174,7.7945,861.2813592,1219.204343,1019.302799,874.1852519,192.5518176
Airbus A320,0.01834,0.02174,7.7945,332.3171962,1252.428233,941.7861097,989.8843435,218.036199
Airbus A320,0.01834,0.02174,7.7945,283.6618273,1347.310574,1343.169509,63.20178492,13.921098
Airbus A320,0.01834,0.02174,7.7945,29.07069242,79.66124953,34.91831719,203.097881,44.73521608
Airbus A320,0.01834,0.02174,7.7945,727.2227678,1968.270008,1832.208823,683.1724252,150.4785078
Airbus A320,0.01834,0.02174,7.7945,551.9488254,1244.616485,1092.246603,259.9460267,57.25683407
Airbus A320,0.01834,0.02174,7.7945,319.1112199,826.0904861,632.9225636,334.6879434,73.71981132
Airbus A320,0.01834,0.02174,7.7945,30.21470081,51.16367838,49.01785916,171.5182992,37.77936106
Airbus A320,0.01834,0.02174,7.7945,1529.782472,5577.681192,2923.015592,443.3037276,97.64399286
Airbus A320,0.01834,0.02174,7.7945,775.6189767,3366.748767,1812.595993,46.33625997,10.20622466
Airbus A320,0.01834,0.02174,7.7945,199.2581392,819.5927249,532.4835632,3.639847061,0.801728428
Airbus A320,0.01834,0.02174,7.7945,146.1088131,491.2184532,285.347635,23.50243701,5.17674824
Airbus A320,0.01834,0.02174,7.7945,319.0879845,1023.78612,847.0515303,103.686951,22.83853546
Airbus A320,0.01834,0.02174,7.7945,17.1019466,23.40089757,21.60765954,57.47864935,12.66049545
Airbus A320,0.01834,0.02174,7.7945,862.5098372,2309.439704,1738.484631,239.2880787,52.70662526
Airbus A320,0.01834,0.02174,7.7945,292.5992569,519.8767759,415.7272813,203.4913733,44.82188839
Airbus A320,0.01834,0.02174,7.7945,443.9716331,1243.658372,716.705586,6.446278276,1.419885083
Airbus A320,0.01834,0.02174,7.7945,685.1363612,2625.634941,1145.428691,215.2196031,47.40519892
Airbus A320,0.01834,0.02174,7.7945,788.6601378,1962.996361,1884.28199,224.1785839,49.37854271
Airbus A320,0.01834,0.02174,7.7945,926.2556881,2643.972855,1567.538715,167.5538888,36.90614291
Airbus A320,0.01834,0.02174,7.7945,557.0029686,1521.949355,808.574131,197.7424664,43.55560934
Airbus A320,0.01834,0.02174,7.7945,126.1231334,198.5037588,171.2841451,54.63243347,12.03357565
Airbus A320,0.01834,0.02174,7.7945,1827.688489,2676.886523,2323.094235,27.11731708,5.97297733
Airbus A320,0.01834,0.02174,7.7945,621.8223219,782.4099597,690.9933673,210.9800237,46.47137086
Airbus A320,0.01834,0.02174,7.7945,525.6342279,904.3866005,550.5583944,94.14277315,20.73629365
Airbus A320,0.01834,0.02174,7.7945,15.56048861,63.82045352,30.1289913,211.4829356,46.58214441
Airbus A320,0.01834,0.02174,7.7945,929.3384571,1981.40623,1054.559858,180.1302515,39.67626685
Airbus A320,0.01834,0.02174,7.7945,382.1639783,523.6797065,518.7867286,132.6943227,29.22782438
Airbus A320,0.01834,0.02174,7.7945,344.4678115,690.1239433,590.1861883,213.0994518,46.93820524
Airbus A320,0.01834,0.02174,7.7945,2286.98205,8651.300935,5574.838521,890.2224937,196.0842497
Airbus A320,0.01834,0.02174,7.7945,1371.723347,6541.837452,2450.378122,169.2437468,37.27835833
Airbus A320,0.01834,0.02174,7.7945,1023.95508,2808.881176,1353.455209,128.7447792,28.35788088
Airbus A320,0.01834,0.02174,7.7945,1184.697627,2557.630889,1919.650183,120.6985278,26.58557881
Airbus A320,0.01834,0.02174,7.7945,635.4352996,1718.896534,1256.646733,425.5625766,93.73625035
Airbus A320,0.01834,0.02174,7.7945,1218.174322,3978.74454,2136.447619,356.9071672,78.61391348
Airbus A320,0.01834,0.02174,7.7945,344.6015473,1279.473535,556.6026848,34.31487502,7.558342515
Airbus A320,0.01834,0.02174,7.7945,996.7437295,2070.042746,1163.871753,424.3369282,93.46628374
Airbus A320,0.01834,0.02174,7.7945,5.217164085,22.65433267,10.1907895,75.85431441,16.70799877
Airbus A320,0.01834,0.02174,7.7945,290.8104936,814.1647725,729.3970952,44.70619447,9.847179399
Airbus A320,0.01834,0.02174,7.7945,719.9223483,1452.484,1026.437381,242.1294119,53.33246958
Airbus A320,0.01834,0.02174,7.7945,1598.322123,4972.843445,2427.520002,518.4527065,114.1966314
Airbus A320,0.01834,0.02174,7.7945,450.7160835,2040.167905,1196.187172,174.706392,38.48158414
Airbus A320,0.01834,0.02174,7.7945,1225.771383,5134.012903,3381.725594,176.3475719,38.84307751
Airbus A320,0.01834,0.02174,7.7945,1531.404333,3383.163473,1959.353787,811.0914258,178.6544991
Airbus A320,0.01834,0.02174,7.7945,1096.442212,2929.992486,1705.699593,858.2307429,189.0376086
Airbus A320,0.01834,0.02174,7.7945,24.80982511,121.0934859,44.5434458,226.3596636,49.85895674
Airbus A320,0.01834,0.02174,7.7945,755.3635665,2264.805522,1916.363716,789.1066347,173.8120341
Airbus A320,0.01834,0.02174,7.7945,82.6609915,94.37644627,91.2054735,199.485112,43.93945198
Airbus A320,0.01834,0.02174,7.7945,71.14504167,202.931851,117.5346233,420.9884368,92.72873057
Airbus A320,0.01834,0.02174,7.7945,486.8838274,979.2667155,636.1681939,223.8726897,49.31116513
Airbus A320,0.01834,0.02174,7.7945,521.2822765,544.300076,534.6515927,21.44046268,4.722568872
Airbus A320,0.01834,0.02174,7.7945,2660.528004,3095.526172,2662.641266,478.6985144,105.4402014
Airbus A320,0.01834,0.02174,7.7945,1175.190529,3624.155516,3490.186342,89.68683493,19.75480946
Airbus A320,0.01834,0.02174,7.7945,558.6034731,1749.694682,1733.286246,48.3056766,10.64001687
Airbus A320,0.01834,0.02174,7.7945,115.9201768,432.1489345,414.0532862,124.2528816,27.36847612
Airbus A320,0.01834,0.02174,7.7945,22.37097568,61.11086645,27.49085609,210.1694086,46.29282128
Airbus A320,0.01834,0.02174,7.7945,399.9209001,950.5797259,734.2614757,528.8294468,116.482257
Airbus A320,0.01834,0.02174,7.7945,752.3935992,803.0972376,763.28275,45.92037664,10.11462041
Airbus A320,0.01834,0.02174,7.7945,598.0114674,2877.288148,1725.410486,125.3472322,27.60952251
Airbus A320,0.01834,0.02174,7.7945,1635.712684,4345.050043,4239.38389,695.7975855,153.2593801
Airbus A320,0.01834,0.02174,7.7945,65.07639051,210.2231965,83.73801184,155.0936578,34.16159863
Airbus A320,0.01834,0.02174,7.7945,1033.205199,3380.107816,1687.744696,326.5433403,71.92584588
Airbus A320,0.01834,0.02174,7.7945,223.2172528,224.3976403,223.9167228,168.1368533,37.03454919
Airbus A320,0.01834,0.02174,7.7945,505.8117115,1928.702048,1272.886857,75.51681513,16.63365972
Airbus A320,0.01834,0.02174,7.7945,113.8350159,419.2890564,229.8617039,237.5413208,52.32187683
Airbus A320,0.01834,0.02174,7.7945,557.6304148,1822.212504,740.2701415,246.7026526,54.33979132
Airbus A320,0.01834,0.02174,7.7945,265.6290803,1093.092271,520.5569797,226.4993365,49.8897217
Airbus A320,0.01834,0.02174,7.7945,847.9254151,2961.823011,1565.866964,104.0901715,22.92735055
Airbus A320,0.01834,0.02174,7.7945,922.0157982,1870.035077,1544.356018,189.6235635,41.76730474
Airbus A320,0.01834,0.02174,7.7945,544.7894932,2646.666522,2527.555639,238.7832961,52.59543967
Airbus A320,0.01834,0.02174,7.7945,1118.021105,3004.807537,1674.166041,336.3832262,74.09322163
Airbus A320,0.01834,0.02174,7.7945,1403.066889,5680.246503,3679.424415,207.5078022,45.70656436
Airbus A320,0.01834,0.02174,7.7945,138.3361717,316.8966732,221.6149351,100.030357,22.03311828
Airbus A320,0.01834,0.02174,7.7945,434.0723139,2151.939634,1679.552797,115.5261253,25.44628311
Airbus A320,0.01834,0.02174,7.7945,1522.252353,2164.687729,1648.545455,106.0785587,23.3653213
Airbus A320,0.01834,0.02174,7.7945,357.9220829,508.8246505,502.0396762,195.3190523,43.02181769
Airbus A320,0.01834,0.02174,7.7945,607.6624299,1500.236973,1185.144763,155.5212921,34.25579121
Airbus A320,0.01834,0.02174,7.7945,638.9229321,2336.461523,785.8856768,239.4827575,52.74950606
Airbus A320,0.01834,0.02174,7.7945,275.0623312,1233.686358,532.9848207,586.5597048,129.1981729
Airbus A320,0.01834,0.02174,7.7945,654.8959228,2535.894865,792.8001158,220.6990514,48.61212586
Airbus A320,0.01834,0.02174,7.7945,1436.831974,4913.099816,3445.24587,95.43579467,21.02110015
Airbus A320,0.01834,0.02174,7.7945,348.8656477,1319.076177,489.1973808,59.26471381,13.05390172
Airbus A320,0.01834,0.02174,7.7945,1112.234234,1487.280816,1447.38728,87.27308183,19.22314578
Airbus A320,0.01834,0.02174,7.7945,568.2773356,2203.176651,598.1747396,275.7145157,60.73006954
Airbus A320,0.01834,0.02174,7.7945,1027.631275,2590.708591,1294.13096,395.7607317,87.17196733
Airbus A320,0.01834,0.02174,7.7945,4376.483959,20705.35297,12239.87648,105.1211826,23.15444551
Airbus A320,0.01834,0.02174,7.7945,555.2299609,1844.090756,697.7768828,305.6395752,67.32149233
Airbus A320,0.01834,0.02174,7.7945,136.9397356,295.3895584,262.3155669,7.357960496,1.620696144
Airbus A320,0.01834,0.02174,7.7945,1011.320117,3302.77602,2561.198509,374.1281273,82.4070765
Airbus A320,0.01834,0.02174,7.7945,2185.453307,6940.837123,3569.357214,870.7126811,191.7869342
Airbus A320,0.01834,0.02174,7.7945,100.0829745,130.7288374,130.531549,38.47098654,8.473785581
Airbus A320,0.01834,0.02174,7.7945,45.430448,165.2800202,119.1295476,285.3379496,62.84976863
Airbus A320,0.01834,0.02174,7.7945,581.8814286,1751.761789,731.4596978,398.3486014,87.74198269
Airbus A320,0.01834,0.02174,7.7945,542.3875351,1387.481713,1174.195594,172.2717631,37.94532227
Airbus A320,0.01834,0.02174,7.7945,218.340941,879.7311311,506.2932232,63.9565193,14.08733905
Airbus A320,0.01834,0.02174,7.7945,2.353598809,2.56862782,2.562131775,60.34376208,13.29157755
Airbus A320,0.01834,0.02174,7.7945,509.449122,1034.482698,513.59626,31.89615047,7.025583804
Airbus A320,0.01834,0.02174,7.7945,662.4358369,3120.033902,1255.265449,186.7241199,41.12866077
Airbus A320,0.01834,0.02174,7.7945,151.7314452,160.981157,157.471464,52.54026798,11.57274625
Airbus A320,0.01834,0.02174,7.7945,504.8062839,1694.980521,834.1583037,133.3827501,29.37946037
Airbus A320,0.01834,0.02174,7.7945,1373.446361,3010.06462,1528.14054,149.5341341,32.93703394
Airbus A320,0.01834,0.02174,7.7945,167.9166544,625.0877193,406.8633294,96.2294942,21.19592383
Airbus A320,0.01834,0.02174,7.7945,530.9419026,1040.015013,791.9698845,126.5582374,27.87626374
Airbus A320,0.01834,0.02174,7.7945,931.2164417,1474.414575,1084.985467,141.9855543,31.27435117
Airbus A320,0.01834,0.02174,7.7945,274.9899308,966.1858407,277.7922868,9.224450799,2.031817357
Airbus A320,0.01834,0.02174,7.7945,296.2224864,1334.419959,496.3262887,63.21036144,13.9229871
Airbus A320,0.01834,0.02174,7.7945,120.7407079,264.5069179,223.1829857,459.5281059,101.2176445
Airbus A320,0.01834,0.02174,7.7945,524.7042209,2503.477498,1262.761583,197.6491957,43.53506513
Airbus A320,0.01834,0.02174,7.7945,675.9551055,1150.538275,1057.527394,245.0497696,53.97572018
Airbus A320,0.01834,0.02174,7.7945,449.5575666,495.805982,494.9422044,245.4184821,54.05693438
Airbus A320,0.01834,0.02174,7.7945,33.11255536,93.15648743,38.79635074,89.66819432,19.75070359
Airbus A320,0.01834,0.02174,7.7945,358.3449086,1453.481153,628.5254515,273.6363448,60.27232264
Airbus A320,0.01834,0.02174,7.7945,204.4201197,757.2098124,447.1079907,223.7339125,49.28059747
Airbus A320,0.01834,0.02174,7.7945,1968.244206,6220.195541,3596.140687,590.5791357,130.0835101
Airbus A320,0.01834,0.02174,7.7945,113.7068915,314.7522591,194.0852406,182.3804462,40.17190445
Airbus A320,0.01834,0.02174,7.7945,889.2165564,957.0318592,951.4192039,104.8870032,23.10286414
Airbus A320,0.01834,0.02174,7.7945,10.74502019,19.05037222,15.53700175,512.9633813,112.9875289
Airbus A320,0.01834,0.02174,7.7945,713.5118377,1306.629382,718.5703054,161.3753711,35.54523593
Airbus A320,0.01834,0.02174,7.7945,652.0020512,2026.702695,775.589656,69.61349036,15.33336792
Airbus A320,0.01834,0.02174,7.7945,1082.90649,2725.218697,1391.523333,466.2363418,102.6952295
Airbus A320,0.01834,0.02174,7.7945,466.6645941,594.3209814,468.7052549,148.3997892,32.68717824
Airbus A320,0.01834,0.02174,7.7945,68.3807979,245.4664362,90.75075065,169.4452183,37.32273531
Airbus A320,0.01834,0.02174,7.7945,380.14161,1574.332553,1113.90751,50.07965802,11.03076168
Airbus A320,0.01834,0.02174,7.7945,399.2641214,1582.391958,1060.09684,162.8743487,35.8754072
Airbus A320,0.01834,0.02174,7.7945,500.7744377,530.9553633,501.8596576,708.1202307,155.9736191
Airbus A320,0.01834,0.02174,7.7945,1757.799213,4417.381375,4085.70422,750.7696945,165.3677741
Airbus A320,0.01834,0.02174,7.7945,285.9683841,1377.87085,871.3123225,107.4539275,23.66826597
Airbus A320,0.01834,0.02174,7.7945,1395.704382,3000.086607,2552.772756,314.4267337,69.2569898
Airbus A320,0.01834,0.02174,7.7945,43.26604673,80.04289427,61.27164287,133.9616564,29.50697278
Airbus A320,0.01834,0.02174,7.7945,2412.894588,11259.61742,7881.934349,369.4487135,81.37636861
Airbus A320,0.01834,0.02174,7.7945,494.8319271,1147.985296,943.2568868,35.85812818,7.898266119
Airbus A320,0.01834,0.02174,7.7945,2766.94037,10105.93615,3300.586982,106.3107484,23.41646441
Airbus A320,0.01834,0.02174,7.7945,303.8490938,1092.2909,839.6810061,239.3337123,52.71667672
Airbus A320,0.01834,0.02174,7.7945,452.6582011,1212.911339,1089.600477,246.4922455,54.29344615
Airbus A320,0.01834,0.02174,7.7945,23.92081465,29.45197038,26.8365818,50.82291331,11.1944743
Airbus A320,0.01834,0.02174,7.7945,78.28610053,85.56315184,78.40174695,196.8658566,43.36252348
Airbus A320,0.01834,0.02174,7.7945,1701.69518,3903.465435,2146.586132,426.1225444,93.85959128
Airbus A320,0.01834,0.02174,7.7945,383.8082197,1294.386122,828.8860118,123.4775016,27.19768758
Airbus A320,0.01834,0.02174,7.7945,87.18178,434.5754243,434.0584954,159.6494144,35.16506925
Airbus A320,0.01834,0.02174,7.7945,2058.749718,4550.483468,2232.234466,1639.374686,361.0957458
Airbus A320,0.01834,0.02174,7.7945,177.4837211,663.5680437,229.807534,118.7048806,26.14644947
Airbus A320,0.01834,0.02174,7.7945,106.9249581,520.4272208,220.7776549,58.57306847,12.90155693
Airbus A320,0.01834,0.02174,7.7945,409.4310831,1596.689626,1380.177651,336.8802196,74.20269154
Airbus A320,0.01834,0.02174,7.7945,625.9117462,2493.626017,2267.728531,140.3752476,30.91965806
Airbus A320,0.01834,0.02174,7.7945,63.29648647,182.1232944,167.634347,91.43585697,20.1400566
Airbus A320,0.01834,0.02174,7.7945,166.3797154,503.126557,252.1080565,41.23594626,9.082807546
Airbus A320,0.01834,0.02174,7.7945,1169.86512,2556.827895,1597.427489,229.1382219,50.47097399
Airbus A320,0.01834,0.02174,7.7945,165.2480373,684.1522599,309.10455,156.5943972,34.49215797
Airbus A320,0.01834,0.02174,7.7945,515.0855345,1677.460544,562.3736849,307.330769,67.69400198
Airbus A320,0.01834,0.02174,7.7945,861.540304,1488.225064,1319.508543,206.7734902,45.54482163
Airbus A320,0.01834,0.02174,7.7945,685.0054311,2038.417454,1835.016096,207.286299,45.65777511
Airbus A320,0.01834,0.02174,7.7945,375.7548909,1040.804007,786.6090055,63.42377523,13.96999454
Airbus A320,0.01834,0.02174,7.7945,679.9712113,2118.911081,1990.948475,635.211244,139.9143709
Airbus A320,0.01834,0.02174,7.7945,1285.088011,5237.809888,2114.014484,273.9608421,60.34379782
Airbus A320,0.01834,0.02174,7.7945,2287.70305,5973.063315,5467.076716,821.9104679,181.037548
Airbus A320,0.01834,0.02174,7.7945,566.6690761,922.6337777,722.6314147,66.1681362,14.57447934
Airbus A320,0.01834,0.02174,7.7945,1131.633279,1512.957419,1346.677947,102.0286096,22.47326203
Airbus A320,0.01834,0.02174,7.7945,303.27381,778.9677223,618.8857093,117.737439,25.93335661
Airbus A320,0.01834,0.02174,7.7945,653.4077367,1918.860101,1443.947439,196.7074186,43.32762524
Airbus A320,0.01834,0.02174,7.7945,2549.215328,9936.549903,5791.12013,452.2780096,99.62070696
Airbus A320,0.01834,0.02174,7.7945,1618.182744,5079.628777,1956.689039,14.70462607,3.238904421
Airbus A320,0.01834,0.02174,7.7945,791.8245319,1089.240756,834.063366,124.1712918,27.3505048
Airbus A320,0.01834,0.02174,7.7945,1363.026013,4607.309696,2143.488696,119.128241,26.23970066
Airbus A320,0.01834,0.02174,7.7945,682.5452439,987.5192188,837.738118,133.8387815,29.47990782
Airbus A320,0.01834,0.02174,7.7945,755.8356326,1741.109935,1667.666568,49.79886121,10.96891216
Airbus A320,0.01834,0.02174,7.7945,847.0591641,1912.123021,1178.602178,151.8372363,33.44432518
Airbus A320,0.01834,0.02174,7.7945,497.6812388,1624.446341,1336.145006,35.96458323,7.921714368
Airbus A320,0.01834,0.02174,7.7945,1232.562095,4094.341373,3676.222437,324.5485516,71.48646511
Airbus A320,0.01834,0.02174,7.7945,1208.34391,1258.673662,1246.447733,427.0483491,94.06351302
Airbus A320,0.01834,0.02174,7.7945,747.4911377,2498.659803,2378.38549,425.0102708,93.61459709
Airbus A320,0.01834,0.02174,7.7945,626.6700025,994.6998238,947.1609195,65.68235773,14.46747968
Airbus A320,0.01834,0.02174,7.7945,963.840712,4421.8951,1196.814766,306.86603,67.59163656
Airbus A320,0.01834,0.02174,7.7945,6.139920951,26.65817176,15.82216713,85.75474444,18.88871023
Airbus A320,0.01834,0.02174,7.7945,5.166930764,8.180630864,7.540686157,8.025574126,1.767747605
Airbus A320,0.01834,0.02174,7.7945,228.2361749,797.3420195,575.5120791,207.7028908,45.74953542
Airbus A320,0.01834,0.02174,7.7945,255.6114743,569.0668292,462.7341639,85.38863814,18.80807007
Airbus A320,0.01834,0.02174,7.7945,1250.915134,3173.057674,1793.09878,14.81959828,3.264228696
Airbus A320,0.01834,0.02174,7.7945,110.0370931,160.2969533,114.8111124,519.4588078,114.4182396
Airbus A320,0.01834,0.02174,7.7945,1853.11917,3967.649343,2650.843763,744.4245997,163.9701761
Airbus A320,0.01834,0.02174,7.7945,2844.648948,7566.202514,6574.775641,43.61127779,9.606008324
Airbus A320,0.01834,0.02174,7.7945,1078.749325,1879.867113,1693.048793,331.7698639,73.07706253
Airbus A320,0.01834,0.02174,7.7945,60.23576754,110.3599382,103.9523587,158.4559315,34.90218756
Airbus A320,0.01834,0.02174,7.7945,739.3229156,2587.793457,2501.151023,27.42339026,6.04039433
Airbus A320,0.01834,0.02174,7.7945,204.2467831,573.9610471,306.5324639,158.6034869,34.93468874
Airbus A320,0.01834,0.02174,7.7945,244.9264444,1013.191431,432.9939269,47.19584202,10.39555992
Airbus A320,0.01834,0.02174,7.7945,1681.341314,2143.547169,2110.265702,673.1337267,148.2673407
Airbus A320,0.01834,0.02174,7.7945,1086.210301,2267.16229,1238.141391,447.095373,98.47915705
Airbus A320,0.01834,0.02174,7.7945,227.4618147,812.0467206,326.0477889,707.6112688,155.861513
Airbus A320,0.01834,0.02174,7.7945,251.4365988,316.1708442,301.6823108,110.6112478,24.36371097
